dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1813-09-01,16.965999999999998,2.392,Ankara,Turkey,39.38N,33.29E
1813-10-01,11.442,1.923,Ankara,Turkey,39.38N,33.29E
1813-11-01,8.151,2.414,Ankara,Turkey,39.38N,33.29E
1813-12-01,0.867,2.27,Ankara,Turkey,39.38N,33.29E
1814-01-01,0.32099999999999995,2.542,Ankara,Turkey,39.38N,33.29E
1814-02-01,-1.429,2.517,Ankara,Turkey,39.38N,33.29E
1814-03-01,4.130000000000001,2.416,Ankara,Turkey,39.38N,33.29E
1814-04-01,9.318999999999999,1.6669999999999998,Ankara,Turkey,39.38N,33.29E
1814-05-01,11.561,1.943,Ankara,Turkey,39.38N,33.29E
1814-06-01,17.625999999999994,1.5,Ankara,Turkey,39.38N,33.29E
1814-07-01,19.753,2.356,Ankara,Turkey,39.38N,33.29E
1814-08-01,20.781,1.739,Ankara,Turkey,39.38N,33.29E
1814-09-01,15.456,2.221,Ankara,Turkey,39.38N,33.29E
1814-10-01,9.944,3.913,Ankara,Turkey,39.38N,33.29E
1814-11-01,5.4190000000000005,5.908,Ankara,Turkey,39.38N,33.29E
1814-12-01,4.087,5.891,Ankara,Turkey,39.38N,33.29E
1815-01-01,-1.896,2.153,Ankara,Turkey,39.38N,33.29E
1815-02-01,-0.05200000000000005,4.85,Ankara,Turkey,39.38N,33.29E
1815-03-01,2.5869999999999997,3.783,Ankara,Turkey,39.38N,33.29E
1815-04-01,8.663,2.198,Ankara,Turkey,39.38N,33.29E
1815-05-01,13.657,2.709,Ankara,Turkey,39.38N,33.29E
1815-06-01,17.342,2.3080000000000003,Ankara,Turkey,39.38N,33.29E
1815-07-01,21.149,2.391,Ankara,Turkey,39.38N,33.29E
1815-08-01,20.412,2.282,Ankara,Turkey,39.38N,33.29E
1815-09-01,16.413,1.5930000000000002,Ankara,Turkey,39.38N,33.29E
1815-10-01,10.54,2.947,Ankara,Turkey,39.38N,33.29E
1815-11-01,5.672999999999999,2.431,Ankara,Turkey,39.38N,33.29E
1815-12-01,-2.037,2.498,Ankara,Turkey,39.38N,33.29E
1816-01-01,-0.5760000000000001,3.608,Ankara,Turkey,39.38N,33.29E
1816-02-01,-2.093,2.977,Ankara,Turkey,39.38N,33.29E
1816-03-01,4.227,2.622,Ankara,Turkey,39.38N,33.29E
1816-04-01,8.51,3.266,Ankara,Turkey,39.38N,33.29E
1816-05-01,13.925999999999998,2.108,Ankara,Turkey,39.38N,33.29E
1816-06-01,17.445999999999998,1.551,Ankara,Turkey,39.38N,33.29E
1816-07-01,19.338,1.776,Ankara,Turkey,39.38N,33.29E
1816-08-01,20.231,1.544,Ankara,Turkey,39.38N,33.29E
1816-09-01,15.998,1.614,Ankara,Turkey,39.38N,33.29E
1816-10-01,8.314,5.004,Ankara,Turkey,39.38N,33.29E
1816-11-01,5.561,5.335,Ankara,Turkey,39.38N,33.29E
1816-12-01,-1.6689999999999996,2.609,Ankara,Turkey,39.38N,33.29E
1817-01-01,-1.818,4.371,Ankara,Turkey,39.38N,33.29E
1817-02-01,1.4509999999999998,2.8110000000000004,Ankara,Turkey,39.38N,33.29E
1817-03-01,5.093,2.927,Ankara,Turkey,39.38N,33.29E
1817-04-01,7.811,2.43,Ankara,Turkey,39.38N,33.29E
1817-05-01,12.209000000000001,2.5610000000000004,Ankara,Turkey,39.38N,33.29E
1817-06-01,16.676,2.391,Ankara,Turkey,39.38N,33.29E
1817-07-01,20.551,1.888,Ankara,Turkey,39.38N,33.29E
1817-08-01,22.476,1.844,Ankara,Turkey,39.38N,33.29E
1817-09-01,14.437,2.149,Ankara,Turkey,39.38N,33.29E
1817-10-01,8.918999999999997,2.579,Ankara,Turkey,39.38N,33.29E
1817-11-01,4.8740000000000006,2.519,Ankara,Turkey,39.38N,33.29E
1817-12-01,0.5059999999999999,3.414,Ankara,Turkey,39.38N,33.29E
1818-01-01,-2.6439999999999997,2.293,Ankara,Turkey,39.38N,33.29E
1818-02-01,-0.405,2.501,Ankara,Turkey,39.38N,33.29E
1818-03-01,6.271,2.61,Ankara,Turkey,39.38N,33.29E
1818-04-01,12.094,4.775,Ankara,Turkey,39.38N,33.29E
1818-05-01,14.633,2.6910000000000003,Ankara,Turkey,39.38N,33.29E
1818-06-01,18.167,3.583,Ankara,Turkey,39.38N,33.29E
1818-07-01,20.44,2.51,Ankara,Turkey,39.38N,33.29E
1818-08-01,21.237,1.757,Ankara,Turkey,39.38N,33.29E
1818-09-01,16.301000000000002,2.4730000000000003,Ankara,Turkey,39.38N,33.29E
1818-10-01,9.83,2.524,Ankara,Turkey,39.38N,33.29E
1818-11-01,5.426,4.211,Ankara,Turkey,39.38N,33.29E
1818-12-01,-0.4269999999999998,2.39,Ankara,Turkey,39.38N,33.29E
1819-01-01,-3.0060000000000002,3.3,Ankara,Turkey,39.38N,33.29E
1819-02-01,0.8719999999999999,3.846,Ankara,Turkey,39.38N,33.29E
1819-03-01,5.122999999999999,6.146,Ankara,Turkey,39.38N,33.29E
1819-04-01,9.499,1.956,Ankara,Turkey,39.38N,33.29E
1819-05-01,12.517000000000001,1.818,Ankara,Turkey,39.38N,33.29E
1819-06-01,16.081,3.447,Ankara,Turkey,39.38N,33.29E
1819-07-01,18.984,1.93,Ankara,Turkey,39.38N,33.29E
1819-08-01,19.589000000000002,2.06,Ankara,Turkey,39.38N,33.29E
1819-09-01,16.723000000000006,1.618,Ankara,Turkey,39.38N,33.29E
1819-10-01,12.767000000000001,1.959,Ankara,Turkey,39.38N,33.29E
1819-11-01,7.314,2.239,Ankara,Turkey,39.38N,33.29E
1819-12-01,1.584,3.875,Ankara,Turkey,39.38N,33.29E
1820-01-01,-2.097,5.732,Ankara,Turkey,39.38N,33.29E
1820-02-01,-0.6190000000000002,2.6830000000000003,Ankara,Turkey,39.38N,33.29E
1820-03-01,4.708,4.512,Ankara,Turkey,39.38N,33.29E
1820-04-01,9.918,1.103,Ankara,Turkey,39.38N,33.29E
1820-05-01,15.107999999999999,1.93,Ankara,Turkey,39.38N,33.29E
1820-06-01,17.81,1.443,Ankara,Turkey,39.38N,33.29E
1820-07-01,19.873,2.276,Ankara,Turkey,39.38N,33.29E
1820-08-01,20.702,1.872,Ankara,Turkey,39.38N,33.29E
1820-09-01,16.567,1.918,Ankara,Turkey,39.38N,33.29E
1820-10-01,8.783999999999999,3.969,Ankara,Turkey,39.38N,33.29E
1820-11-01,5.532,1.714,Ankara,Turkey,39.38N,33.29E
1820-12-01,1.225,5.069,Ankara,Turkey,39.38N,33.29E
1821-01-01,0.19000000000000009,3.258,Ankara,Turkey,39.38N,33.29E
1821-02-01,0.617,5.686,Ankara,Turkey,39.38N,33.29E
1821-03-01,5.667000000000001,2.577,Ankara,Turkey,39.38N,33.29E
1821-04-01,9.656,2.267,Ankara,Turkey,39.38N,33.29E
1821-05-01,15.27,1.861,Ankara,Turkey,39.38N,33.29E
1821-06-01,15.521,4.852,Ankara,Turkey,39.38N,33.29E
1821-07-01,18.609,2.827,Ankara,Turkey,39.38N,33.29E
1821-08-01,19.212,1.951,Ankara,Turkey,39.38N,33.29E
1821-09-01,15.621000000000002,1.818,Ankara,Turkey,39.38N,33.29E
1821-10-01,10.097000000000001,1.423,Ankara,Turkey,39.38N,33.29E
1821-11-01,5.050000000000002,2.92,Ankara,Turkey,39.38N,33.29E
1821-12-01,1.462,2.196,Ankara,Turkey,39.38N,33.29E
1822-01-01,0.2490000000000001,4.647,Ankara,Turkey,39.38N,33.29E
1822-02-01,-0.7130000000000001,2.194,Ankara,Turkey,39.38N,33.29E
1822-03-01,4.6720000000000015,3.195,Ankara,Turkey,39.38N,33.29E
1822-04-01,9.057,3.116,Ankara,Turkey,39.38N,33.29E
1822-05-01,12.808,1.938,Ankara,Turkey,39.38N,33.29E
1822-06-01,18.437,1.662,Ankara,Turkey,39.38N,33.29E
1822-07-01,21.395,1.635,Ankara,Turkey,39.38N,33.29E
1822-08-01,20.592,1.624,Ankara,Turkey,39.38N,33.29E
1822-09-01,15.87,1.59,Ankara,Turkey,39.38N,33.29E
1822-10-01,10.53,2.335,Ankara,Turkey,39.38N,33.29E
1822-11-01,4.838,1.855,Ankara,Turkey,39.38N,33.29E
1822-12-01,-2.122,3.248,Ankara,Turkey,39.38N,33.29E
1823-01-01,-2.005,2.126,Ankara,Turkey,39.38N,33.29E
1823-02-01,2.01,2.1630000000000003,Ankara,Turkey,39.38N,33.29E
1823-03-01,5.7650000000000015,2.552,Ankara,Turkey,39.38N,33.29E
1823-04-01,8.954,2.659,Ankara,Turkey,39.38N,33.29E
1823-05-01,14.402999999999999,1.927,Ankara,Turkey,39.38N,33.29E
1823-06-01,19.392,2.48,Ankara,Turkey,39.38N,33.29E
1823-07-01,21.654,1.492,Ankara,Turkey,39.38N,33.29E
1823-08-01,21.105,1.625,Ankara,Turkey,39.38N,33.29E
1823-09-01,15.307000000000002,2.416,Ankara,Turkey,39.38N,33.29E
1823-10-01,9.727,2.148,Ankara,Turkey,39.38N,33.29E
1823-11-01,4.577,4.209,Ankara,Turkey,39.38N,33.29E
1823-12-01,1.666,1.979,Ankara,Turkey,39.38N,33.29E
1824-01-01,0.17799999999999996,1.807,Ankara,Turkey,39.38N,33.29E
1824-02-01,0.948,3.044,Ankara,Turkey,39.38N,33.29E
1824-03-01,6.162000000000001,2.074,Ankara,Turkey,39.38N,33.29E
1824-04-01,9.335,3.2310000000000003,Ankara,Turkey,39.38N,33.29E
1824-05-01,14.702,2.185,Ankara,Turkey,39.38N,33.29E
1824-06-01,18.985,3.009,Ankara,Turkey,39.38N,33.29E
1824-07-01,21.358,3.6,Ankara,Turkey,39.38N,33.29E
1824-08-01,22.405,2.181,Ankara,Turkey,39.38N,33.29E
1824-09-01,17.595000000000006,1.999,Ankara,Turkey,39.38N,33.29E
1824-10-01,12.118,1.835,Ankara,Turkey,39.38N,33.29E
1824-11-01,6.362,2.086,Ankara,Turkey,39.38N,33.29E
1824-12-01,3.262,3.264,Ankara,Turkey,39.38N,33.29E
1825-01-01,-1.973,3.229,Ankara,Turkey,39.38N,33.29E
1825-02-01,-1.308,2.16,Ankara,Turkey,39.38N,33.29E
1825-03-01,2.1260000000000003,2.18,Ankara,Turkey,39.38N,33.29E
1825-04-01,8.011000000000001,2.517,Ankara,Turkey,39.38N,33.29E
1825-05-01,13.452,1.972,Ankara,Turkey,39.38N,33.29E
1825-06-01,18.214000000000002,1.5490000000000002,Ankara,Turkey,39.38N,33.29E
1825-07-01,20.871,2.196,Ankara,Turkey,39.38N,33.29E
1825-08-01,20.975,2.426,Ankara,Turkey,39.38N,33.29E
1825-09-01,16.444000000000006,1.93,Ankara,Turkey,39.38N,33.29E
1825-10-01,10.361999999999998,2.281,Ankara,Turkey,39.38N,33.29E
1825-11-01,8.966000000000003,2.031,Ankara,Turkey,39.38N,33.29E
1825-12-01,2.514,1.993,Ankara,Turkey,39.38N,33.29E
1826-01-01,-1.2029999999999998,2.154,Ankara,Turkey,39.38N,33.29E
1826-02-01,-2.737,2.602,Ankara,Turkey,39.38N,33.29E
1826-03-01,3.2040000000000006,1.882,Ankara,Turkey,39.38N,33.29E
1826-04-01,7.706,3.196,Ankara,Turkey,39.38N,33.29E
1826-05-01,12.958,1.443,Ankara,Turkey,39.38N,33.29E
1826-06-01,16.823999999999998,2.717,Ankara,Turkey,39.38N,33.29E
1826-07-01,22.357000000000006,1.6369999999999998,Ankara,Turkey,39.38N,33.29E
1826-08-01,21.571,2.148,Ankara,Turkey,39.38N,33.29E
1826-09-01,17.061,2.9210000000000003,Ankara,Turkey,39.38N,33.29E
1826-10-01,10.111,2.729,Ankara,Turkey,39.38N,33.29E
1826-11-01,7.286,1.527,Ankara,Turkey,39.38N,33.29E
1826-12-01,2.882,3.1860000000000004,Ankara,Turkey,39.38N,33.29E
1827-01-01,1.516,3.274,Ankara,Turkey,39.38N,33.29E
1827-02-01,0.7479999999999999,1.755,Ankara,Turkey,39.38N,33.29E
1827-03-01,6.417999999999999,1.985,Ankara,Turkey,39.38N,33.29E
1827-04-01,9.527999999999999,3.474,Ankara,Turkey,39.38N,33.29E
1827-05-01,14.190999999999999,2.513,Ankara,Turkey,39.38N,33.29E
1827-06-01,19.59,2.27,Ankara,Turkey,39.38N,33.29E
1827-07-01,22.944000000000006,1.43,Ankara,Turkey,39.38N,33.29E
1827-08-01,22.184,2.144,Ankara,Turkey,39.38N,33.29E
1827-09-01,15.654000000000002,1.546,Ankara,Turkey,39.38N,33.29E
1827-10-01,12.149000000000001,1.513,Ankara,Turkey,39.38N,33.29E
1827-11-01,6.854,1.53,Ankara,Turkey,39.38N,33.29E
1827-12-01,0.6,4.206,Ankara,Turkey,39.38N,33.29E
1828-01-01,-4.081,3.297,Ankara,Turkey,39.38N,33.29E
1828-02-01,-1.92,2.45,Ankara,Turkey,39.38N,33.29E
1828-03-01,6.191000000000002,2.542,Ankara,Turkey,39.38N,33.29E
1828-04-01,10.176,2.597,Ankara,Turkey,39.38N,33.29E
1828-05-01,14.065,3.097,Ankara,Turkey,39.38N,33.29E
1828-06-01,19.787,3.0610000000000004,Ankara,Turkey,39.38N,33.29E
1828-07-01,23.111,1.98,Ankara,Turkey,39.38N,33.29E
1828-08-01,21.971999999999998,2.9130000000000003,Ankara,Turkey,39.38N,33.29E
1828-09-01,15.186000000000002,1.301,Ankara,Turkey,39.38N,33.29E
1828-10-01,9.855,1.653,Ankara,Turkey,39.38N,33.29E
1828-11-01,6.087999999999999,1.828,Ankara,Turkey,39.38N,33.29E
1828-12-01,-1.2880000000000005,3.073,Ankara,Turkey,39.38N,33.29E
1829-01-01,-1.8419999999999999,1.989,Ankara,Turkey,39.38N,33.29E
1829-02-01,-0.5330000000000001,3.08,Ankara,Turkey,39.38N,33.29E
1829-03-01,5.016,2.035,Ankara,Turkey,39.38N,33.29E
1829-04-01,11.57,1.948,Ankara,Turkey,39.38N,33.29E
1829-05-01,13.74,3.6,Ankara,Turkey,39.38N,33.29E
1829-06-01,16.752,2.67,Ankara,Turkey,39.38N,33.29E
1829-07-01,20.929,1.518,Ankara,Turkey,39.38N,33.29E
1829-08-01,21.258000000000003,2.354,Ankara,Turkey,39.38N,33.29E
1829-09-01,16.892000000000003,2.36,Ankara,Turkey,39.38N,33.29E
1829-10-01,10.785,2.106,Ankara,Turkey,39.38N,33.29E
1829-11-01,3.9789999999999996,3.084,Ankara,Turkey,39.38N,33.29E
1829-12-01,-1.4089999999999998,4.657,Ankara,Turkey,39.38N,33.29E
1830-01-01,-2.233,2.779,Ankara,Turkey,39.38N,33.29E
1830-02-01,-0.16400000000000015,1.795,Ankara,Turkey,39.38N,33.29E
1830-03-01,2.5210000000000004,1.756,Ankara,Turkey,39.38N,33.29E
1830-04-01,9.032,1.551,Ankara,Turkey,39.38N,33.29E
1830-05-01,14.744000000000002,1.729,Ankara,Turkey,39.38N,33.29E
1830-06-01,19.064,3.399,Ankara,Turkey,39.38N,33.29E
1830-07-01,21.534,1.943,Ankara,Turkey,39.38N,33.29E
1830-08-01,22.043000000000003,2.7880000000000003,Ankara,Turkey,39.38N,33.29E
1830-09-01,16.594,2.854,Ankara,Turkey,39.38N,33.29E
1830-10-01,9.39,3.149,Ankara,Turkey,39.38N,33.29E
1830-11-01,5.6370000000000005,1.862,Ankara,Turkey,39.38N,33.29E
1830-12-01,4.067,2.698,Ankara,Turkey,39.38N,33.29E
1831-01-01,-1.496,2.963,Ankara,Turkey,39.38N,33.29E
1831-02-01,0.203,5.122999999999998,Ankara,Turkey,39.38N,33.29E
1831-03-01,4.721,3.679,Ankara,Turkey,39.38N,33.29E
1831-04-01,8.935,1.538,Ankara,Turkey,39.38N,33.29E
1831-05-01,14.755,3.115,Ankara,Turkey,39.38N,33.29E
1831-06-01,18.666,2.0340000000000003,Ankara,Turkey,39.38N,33.29E
1831-07-01,20.709,1.766,Ankara,Turkey,39.38N,33.29E
1831-08-01,20.009,2.357,Ankara,Turkey,39.38N,33.29E
1831-09-01,15.104,1.869,Ankara,Turkey,39.38N,33.29E
1831-10-01,9.505,2.165,Ankara,Turkey,39.38N,33.29E
1831-11-01,5.132999999999999,4.686,Ankara,Turkey,39.38N,33.29E
1831-12-01,-0.03300000000000014,4.511,Ankara,Turkey,39.38N,33.29E
1832-01-01,-1.9269999999999998,2.1,Ankara,Turkey,39.38N,33.29E
1832-02-01,-1.783,3.417,Ankara,Turkey,39.38N,33.29E
1832-03-01,2.469,2.649,Ankara,Turkey,39.38N,33.29E
1832-04-01,7.585000000000001,3.667,Ankara,Turkey,39.38N,33.29E
1832-05-01,13.492,2.031,Ankara,Turkey,39.38N,33.29E
1832-06-01,17.374000000000002,1.92,Ankara,Turkey,39.38N,33.29E
1832-07-01,19.622,2.6630000000000003,Ankara,Turkey,39.38N,33.29E
1832-08-01,19.361,1.99,Ankara,Turkey,39.38N,33.29E
1832-09-01,15.071000000000002,2.6630000000000003,Ankara,Turkey,39.38N,33.29E
1832-10-01,9.532,2.376,Ankara,Turkey,39.38N,33.29E
1832-11-01,2.905,1.6780000000000002,Ankara,Turkey,39.38N,33.29E
1832-12-01,-1.35,4.436,Ankara,Turkey,39.38N,33.29E
1833-01-01,-3.307,5.307,Ankara,Turkey,39.38N,33.29E
1833-02-01,1.332,2.217,Ankara,Turkey,39.38N,33.29E
1833-03-01,4.004,2.321,Ankara,Turkey,39.38N,33.29E
1833-04-01,9.237,2.069,Ankara,Turkey,39.38N,33.29E
1833-05-01,14.229000000000001,1.754,Ankara,Turkey,39.38N,33.29E
1833-06-01,19.381,1.887,Ankara,Turkey,39.38N,33.29E
1833-07-01,21.508000000000006,1.539,Ankara,Turkey,39.38N,33.29E
1833-08-01,20.099,1.876,Ankara,Turkey,39.38N,33.29E
1833-09-01,16.774,2.044,Ankara,Turkey,39.38N,33.29E
1833-10-01,9.44,1.848,Ankara,Turkey,39.38N,33.29E
1833-11-01,4.863,1.803,Ankara,Turkey,39.38N,33.29E
1833-12-01,0.924,2.693,Ankara,Turkey,39.38N,33.29E
1834-01-01,-1.196,2.122,Ankara,Turkey,39.38N,33.29E
1834-02-01,-2.484,2.587,Ankara,Turkey,39.38N,33.29E
1834-03-01,4.386,2.503,Ankara,Turkey,39.38N,33.29E
1834-04-01,8.531,2.525,Ankara,Turkey,39.38N,33.29E
1834-05-01,15.87,1.671,Ankara,Turkey,39.38N,33.29E
1834-06-01,18.402,2.465,Ankara,Turkey,39.38N,33.29E
1834-07-01,20.616999999999997,1.7280000000000002,Ankara,Turkey,39.38N,33.29E
1834-08-01,20.755,1.348,Ankara,Turkey,39.38N,33.29E
1834-09-01,17.330000000000002,2.754,Ankara,Turkey,39.38N,33.29E
1834-10-01,9.835,1.487,Ankara,Turkey,39.38N,33.29E
1834-11-01,5.546,2.555,Ankara,Turkey,39.38N,33.29E
1834-12-01,-0.17699999999999982,2.461,Ankara,Turkey,39.38N,33.29E
1835-01-01,-0.609,2.226,Ankara,Turkey,39.38N,33.29E
1835-02-01,1.406,2.568,Ankara,Turkey,39.38N,33.29E
1835-03-01,4.715,2.7110000000000003,Ankara,Turkey,39.38N,33.29E
1835-04-01,8.652000000000001,2.661,Ankara,Turkey,39.38N,33.29E
1835-05-01,13.498,1.75,Ankara,Turkey,39.38N,33.29E
1835-06-01,17.657,1.908,Ankara,Turkey,39.38N,33.29E
1835-07-01,20.296,1.584,Ankara,Turkey,39.38N,33.29E
1835-08-01,19.362000000000002,1.392,Ankara,Turkey,39.38N,33.29E
1835-09-01,14.012,1.642,Ankara,Turkey,39.38N,33.29E
1835-10-01,12.115,2.847,Ankara,Turkey,39.38N,33.29E
1835-11-01,3.71,1.994,Ankara,Turkey,39.38N,33.29E
1835-12-01,-1.9080000000000001,2.05,Ankara,Turkey,39.38N,33.29E
1836-01-01,-4.1099999999999985,1.937,Ankara,Turkey,39.38N,33.29E
1836-02-01,-0.4000000000000001,1.815,Ankara,Turkey,39.38N,33.29E
1836-03-01,6.9380000000000015,2.485,Ankara,Turkey,39.38N,33.29E
1836-04-01,9.111,1.517,Ankara,Turkey,39.38N,33.29E
1836-05-01,13.095999999999998,2.002,Ankara,Turkey,39.38N,33.29E
1836-06-01,18.29,1.485,Ankara,Turkey,39.38N,33.29E
1836-07-01,19.584000000000003,1.929,Ankara,Turkey,39.38N,33.29E
1836-08-01,19.479,1.7519999999999998,Ankara,Turkey,39.38N,33.29E
1836-09-01,16.564,2.016,Ankara,Turkey,39.38N,33.29E
1836-10-01,12.331,3.822,Ankara,Turkey,39.38N,33.29E
1836-11-01,5.851,2.378,Ankara,Turkey,39.38N,33.29E
1836-12-01,2.878,2.478,Ankara,Turkey,39.38N,33.29E
1837-01-01,-0.647,2.707,Ankara,Turkey,39.38N,33.29E
1837-02-01,-1.4430000000000005,1.996,Ankara,Turkey,39.38N,33.29E
1837-03-01,4.48,2.281,Ankara,Turkey,39.38N,33.29E
1837-04-01,10.124,1.6740000000000002,Ankara,Turkey,39.38N,33.29E
1837-05-01,13.578,1.77,Ankara,Turkey,39.38N,33.29E
1837-06-01,17.026999999999994,1.71,Ankara,Turkey,39.38N,33.29E
1837-07-01,19.724,1.555,Ankara,Turkey,39.38N,33.29E
1837-08-01,20.756,1.599,Ankara,Turkey,39.38N,33.29E
1837-09-01,17.278000000000002,1.355,Ankara,Turkey,39.38N,33.29E
1837-10-01,8.764999999999999,2.967,Ankara,Turkey,39.38N,33.29E
1837-11-01,4.909000000000002,3.824,Ankara,Turkey,39.38N,33.29E
1837-12-01,-1.6150000000000002,4.287,Ankara,Turkey,39.38N,33.29E
1838-01-01,-5.338000000000001,2.446,Ankara,Turkey,39.38N,33.29E
1838-02-01,0.6599999999999999,1.934,Ankara,Turkey,39.38N,33.29E
1838-03-01,4.021,2.012,Ankara,Turkey,39.38N,33.29E
1838-04-01,8.471,1.632,Ankara,Turkey,39.38N,33.29E
1838-05-01,13.165999999999999,1.158,Ankara,Turkey,39.38N,33.29E
1838-06-01,16.985999999999994,1.405,Ankara,Turkey,39.38N,33.29E
1838-07-01,19.925,3.084,Ankara,Turkey,39.38N,33.29E
1838-08-01,19.804000000000002,2.859,Ankara,Turkey,39.38N,33.29E
1838-09-01,17.294,1.328,Ankara,Turkey,39.38N,33.29E
1838-10-01,8.758,3.808,Ankara,Turkey,39.38N,33.29E
1838-11-01,6.734,1.957,Ankara,Turkey,39.38N,33.29E
1838-12-01,-0.2390000000000001,3.378,Ankara,Turkey,39.38N,33.29E
1839-01-01,-1.93,1.958,Ankara,Turkey,39.38N,33.29E
1839-02-01,0.563,1.997,Ankara,Turkey,39.38N,33.29E
1839-03-01,0.8840000000000003,1.686,Ankara,Turkey,39.38N,33.29E
1839-04-01,6.959,1.874,Ankara,Turkey,39.38N,33.29E
1839-05-01,12.874,1.23,Ankara,Turkey,39.38N,33.29E
1839-06-01,17.993,1.294,Ankara,Turkey,39.38N,33.29E
1839-07-01,21.369,2.321,Ankara,Turkey,39.38N,33.29E
1839-08-01,22.795,2.096,Ankara,Turkey,39.38N,33.29E
1839-09-01,17.119000000000003,1.78,Ankara,Turkey,39.38N,33.29E
1839-10-01,10.739999999999998,1.988,Ankara,Turkey,39.38N,33.29E
1839-11-01,5.931,2.193,Ankara,Turkey,39.38N,33.29E
1839-12-01,-0.6779999999999999,2.428,Ankara,Turkey,39.38N,33.29E
1840-01-01,-2.415,2.0580000000000003,Ankara,Turkey,39.38N,33.29E
1840-02-01,-0.945,2.359,Ankara,Turkey,39.38N,33.29E
1840-03-01,1.794,1.347,Ankara,Turkey,39.38N,33.29E
1840-04-01,6.235,3.373,Ankara,Turkey,39.38N,33.29E
1840-05-01,13.274,1.385,Ankara,Turkey,39.38N,33.29E
1840-06-01,16.901,1.385,Ankara,Turkey,39.38N,33.29E
1840-07-01,23.131,1.025,Ankara,Turkey,39.38N,33.29E
1840-08-01,20.645,1.26,Ankara,Turkey,39.38N,33.29E
1840-09-01,17.07,1.207,Ankara,Turkey,39.38N,33.29E
1840-10-01,11.299000000000001,2.5380000000000003,Ankara,Turkey,39.38N,33.29E
1840-11-01,6.534,3.2230000000000003,Ankara,Turkey,39.38N,33.29E
1840-12-01,-2.567,1.422,Ankara,Turkey,39.38N,33.29E
1841-01-01,-0.78,2.679,Ankara,Turkey,39.38N,33.29E
1841-02-01,-0.8480000000000001,2.353,Ankara,Turkey,39.38N,33.29E
1841-03-01,1.91,2.8710000000000004,Ankara,Turkey,39.38N,33.29E
1841-04-01,8.948,1.759,Ankara,Turkey,39.38N,33.29E
1841-05-01,13.470999999999998,1.5319999999999998,Ankara,Turkey,39.38N,33.29E
1841-06-01,18.545,1.0659999999999998,Ankara,Turkey,39.38N,33.29E
1841-07-01,23.285,1.722,Ankara,Turkey,39.38N,33.29E
1841-08-01,21.531999999999996,1.775,Ankara,Turkey,39.38N,33.29E
1841-09-01,17.914,1.561,Ankara,Turkey,39.38N,33.29E
1841-10-01,13.158,1.753,Ankara,Turkey,39.38N,33.29E
1841-11-01,5.602,1.607,Ankara,Turkey,39.38N,33.29E
1841-12-01,1.982,1.859,Ankara,Turkey,39.38N,33.29E
1842-01-01,-1.906,2.403,Ankara,Turkey,39.38N,33.29E
1842-02-01,-1.4200000000000002,1.744,Ankara,Turkey,39.38N,33.29E
1842-03-01,4.3180000000000005,2.6180000000000003,Ankara,Turkey,39.38N,33.29E
1842-04-01,8.63,2.261,Ankara,Turkey,39.38N,33.29E
1842-05-01,13.397,1.5519999999999998,Ankara,Turkey,39.38N,33.29E
1842-06-01,17.971999999999994,1.418,Ankara,Turkey,39.38N,33.29E
1842-07-01,20.268,1.537,Ankara,Turkey,39.38N,33.29E
1842-08-01,20.229,1.706,Ankara,Turkey,39.38N,33.29E
1842-09-01,17.32,1.7380000000000002,Ankara,Turkey,39.38N,33.29E
1842-10-01,10.883,1.711,Ankara,Turkey,39.38N,33.29E
1842-11-01,7.1000000000000005,1.633,Ankara,Turkey,39.38N,33.29E
1842-12-01,1.605,2.148,Ankara,Turkey,39.38N,33.29E
1843-01-01,-0.14200000000000002,1.601,Ankara,Turkey,39.38N,33.29E
1843-02-01,3.995,1.252,Ankara,Turkey,39.38N,33.29E
1843-03-01,4.452,0.81,Ankara,Turkey,39.38N,33.29E
1843-04-01,8.951,1.578,Ankara,Turkey,39.38N,33.29E
1843-05-01,12.559,0.73,Ankara,Turkey,39.38N,33.29E
1843-06-01,17.433,1.334,Ankara,Turkey,39.38N,33.29E
1843-07-01,20.781,1.899,Ankara,Turkey,39.38N,33.29E
1843-08-01,20.086,1.933,Ankara,Turkey,39.38N,33.29E
1843-09-01,15.219,0.609,Ankara,Turkey,39.38N,33.29E
1843-10-01,11.550999999999998,1.635,Ankara,Turkey,39.38N,33.29E
1843-11-01,5.0790000000000015,0.589,Ankara,Turkey,39.38N,33.29E
1843-12-01,-0.053000000000000165,2.408,Ankara,Turkey,39.38N,33.29E
1844-01-01,-1.798,1.3630000000000002,Ankara,Turkey,39.38N,33.29E
1844-02-01,2.9589999999999996,1.943,Ankara,Turkey,39.38N,33.29E
1844-03-01,4.915,1.829,Ankara,Turkey,39.38N,33.29E
1844-04-01,6.367999999999999,1.409,Ankara,Turkey,39.38N,33.29E
1844-05-01,12.97,1.472,Ankara,Turkey,39.38N,33.29E
1844-06-01,17.302,0.711,Ankara,Turkey,39.38N,33.29E
1844-07-01,21.769,0.862,Ankara,Turkey,39.38N,33.29E
1844-08-01,21.215,2.319,Ankara,Turkey,39.38N,33.29E
1844-09-01,17.01,1.111,Ankara,Turkey,39.38N,33.29E
1844-10-01,10.87,1.038,Ankara,Turkey,39.38N,33.29E
1844-11-01,5.939,0.7240000000000001,Ankara,Turkey,39.38N,33.29E
